Review_ID,Rating,Year_Month,Reviewer_Location,Branch
469367272,5,2017-3,Canada,Disneyland_HongKong
469315707,5,2017-3,Philippines,Disneyland_HongKong
469308037,5,2017-3,Singapore,Disneyland_HongKong
469275484,3,2017-3,Singapore,Disneyland_HongKong
469273213,5,2017-1,Philippines,Disneyland_HongKong
469268469,4,2017-3,Australia,Disneyland_HongKong
469083367,4,2017-3,Singapore,Disneyland_HongKong
469058778,5,2017-3,United Kingdom,Disneyland_HongKong
469011361,3,2017-2,Thailand,Disneyland_HongKong
469006478,5,2017-3,United States,Disneyland_HongKong
468950199,5,2017-3,United States,Disneyland_HongKong
468898533,5,2017-3,Philippines,Disneyland_HongKong
468873634,5,2017-3,Australia,Disneyland_HongKong
468809958,4,2017-3,South Korea,Disneyland_HongKong
468724925,4,2017-2,India,Disneyland_HongKong
468679610,5,2017-3,Philippines,Disneyland_HongKong
468667130,3,2016-5,India,Disneyland_HongKong
468601322,4,2017-3,Finland,Disneyland_HongKong
468580950,5,2017-3,Mali,Disneyland_HongKong
468575966,4,2017-3,Singapore,Disneyland_HongKong
468507370,3,2017-3,Malaysia,Disneyland_HongKong
468323967,5,2017-3,Iran,Disneyland_HongKong
468199985,5,2017-3,India,Disneyland_HongKong
468190006,5,2016-7,Hong Kong,Disneyland_HongKong
468107860,5,2017-3,India,Disneyland_HongKong
468097168,5,2017-1,United States,Disneyland_HongKong
468074389,3,2017-3,Singapore,Disneyland_HongKong
468056700,5,2017-3,Malaysia,Disneyland_HongKong
468038244,3,2017-3,United States,Disneyland_HongKong
467801288,5,2017-3,Hong Kong,Disneyland_HongKong
467797392,4,2017-3,Hong Kong,Disneyland_HongKong
467774108,5,2017-3,Singapore,Disneyland_HongKong
467719120,5,2017-2,United Kingdom,Disneyland_HongKong
467718754,5,2016-10,Indonesia,Disneyland_HongKong
467685300,4,2017-2,United States,Disneyland_HongKong
467670627,5,2017-3,Malaysia,Disneyland_HongKong
467614490,5,2016-10,Germany,Disneyland_HongKong
467533621,5,2017-2,Macau,Disneyland_HongKong
467477612,3,2017-3,United Kingdom,Disneyland_HongKong
467406814,4,2017-3,Netherlands,Disneyland_HongKong
467311898,5,2016-4,Malaysia,Disneyland_HongKong
467270024,3,2016-5,Hong Kong,Disneyland_HongKong
467261430,5,2017-3,Canada,Disneyland_HongKong
467103755,3,2017-3,Australia,Disneyland_HongKong
467099250,4,2016-12,Indonesia,Disneyland_HongKong
467025852,4,2017-3,United States,Disneyland_HongKong
466807543,5,2017-2,Philippines,Disneyland_HongKong
466787577,5,2017-3,Australia,Disneyland_HongKong
466702444,5,2016-12,India,Disneyland_HongKong
466700461,4,2017-2,China,Disneyland_HongKong
466684720,5,2017-3,United States,Disneyland_HongKong
466545449,5,2016-11,United Kingdom,Disneyland_HongKong
466489354,4,2016-10,Canada,Disneyland_HongKong
466480986,3,2017-3,Canada,Disneyland_HongKong
466475538,4,2017-3,United Kingdom,Disneyland_HongKong
466440780,5,2016-7,Singapore,Disneyland_HongKong
466212708,5,2016-10,Philippines,Disneyland_HongKong
466191069,4,2016-12,India,Disneyland_HongKong
466180948,5,2016-12,India,Disneyland_HongKong
466167527,4,2017-2,Australia,Disneyland_HongKong
465928751,1,2017-3,Hong Kong,Disneyland_HongKong
465707625,4,2017-2,Australia,Disneyland_HongKong
465698908,5,2017-3,United States,Disneyland_HongKong
465588144,5,2016-4,India,Disneyland_HongKong
465580626,4,2017-1,United Kingdom,Disneyland_HongKong
465576754,4,2017-3,India,Disneyland_HongKong
465571266,3,2016-6,Hong Kong,Disneyland_HongKong
465465317,5,2017-2,Australia,Disneyland_HongKong
465450247,4,2017-3,Singapore,Disneyland_HongKong
465435809,4,2017-2,Singapore,Disneyland_HongKong
465212338,5,2016-9,Philippines,Disneyland_HongKong
465171726,5,2017-3,Malaysia,Disneyland_HongKong
464902562,4,2016-4,United Kingdom,Disneyland_HongKong
464893860,5,2016-4,Indonesia,Disneyland_HongKong
464707108,4,2017-2,Philippines,Disneyland_HongKong
464643266,5,2017-2,Australia,Disneyland_HongKong
464634402,4,2016-10,Australia,Disneyland_HongKong
464633783,3,2017-3,Australia,Disneyland_HongKong
464622282,5,2017-1,Australia,Disneyland_HongKong
464590351,3,2017-2,France,Disneyland_HongKong
464587012,4,2017-3,Italy,Disneyland_HongKong
464523121,2,2016-8,Hong Kong,Disneyland_HongKong
464495826,5,2017-3,New Zealand,Disneyland_HongKong
464484513,4,2017-2,United Kingdom,Disneyland_HongKong
464467603,4,2017-2,Spain,Disneyland_HongKong
464450768,5,2016-7,Indonesia,Disneyland_HongKong
464427948,3,2016-6,Singapore,Disneyland_HongKong
464390108,4,2016-11,Hong Kong,Disneyland_HongKong
464286240,5,2017-2,United Kingdom,Disneyland_HongKong
464275471,4,2017-3,Indonesia,Disneyland_HongKong
464168930,4,2017-2,Thailand,Disneyland_HongKong
464065619,4,2016-11,United States,Disneyland_HongKong
463933047,5,2017-2,Estonia,Disneyland_HongKong
463931489,4,2017-2,Singapore,Disneyland_HongKong
463929493,5,2016-4,Hong Kong,Disneyland_HongKong
463834967,4,2016-4,Hong Kong,Disneyland_HongKong
463798639,2,2016-10,Hong Kong,Disneyland_HongKong
463640052,3,2017-2,United States,Disneyland_HongKong
463619322,5,2017-2,Philippines,Disneyland_HongKong
463609843,4,2017-2,Australia,Disneyland_HongKong
463243515,4,2016-5,India,Disneyland_HongKong
463118979,5,2017-2,United Kingdom,Disneyland_HongKong
463118256,2,2017-2,Thailand,Disneyland_HongKong
463076018,4,2017-2,Indonesia,Disneyland_HongKong
462896313,4,2016-8,Portugal,Disneyland_HongKong
462884634,3,2017-2,Singapore,Disneyland_HongKong
462827246,5,2017-1,Singapore,Disneyland_HongKong
462731467,5,2016-3,India,Disneyland_HongKong
462693664,5,2017-2,Indonesia,Disneyland_HongKong
462663081,4,2016-9,India,Disneyland_HongKong
462636729,5,2017-2,United Kingdom,Disneyland_HongKong
462579525,3,2016-3,China,Disneyland_HongKong
462548985,4,2017-2,Thailand,Disneyland_HongKong
462375356,4,2016-10,Japan,Disneyland_HongKong
462352956,4,2017-2,Philippines,Disneyland_HongKong
462187577,4,2016-11,Hong Kong,Disneyland_HongKong
462140234,5,2017-2,United States,Disneyland_HongKong
462121957,5,2017-2,Philippines,Disneyland_HongKong
462018089,3,2017-2,United States,Disneyland_HongKong
461991689,4,2017-2,Italy,Disneyland_HongKong
461934564,5,2017-2,Philippines,Disneyland_HongKong
461910845,5,2017-2,Qatar,Disneyland_HongKong
461890810,5,2017-2,India,Disneyland_HongKong
461859239,5,2016-3,Hong Kong,Disneyland_HongKong
461742296,4,2017-1,United Kingdom,Disneyland_HongKong
461616127,3,2017-2,India,Disneyland_HongKong
461615917,5,2017-2,Malaysia,Disneyland_HongKong
461438647,5,2016-4,United Kingdom,Disneyland_HongKong
461364009,5,2016-8,Saudi Arabia,Disneyland_HongKong
461341524,5,2016-10,Singapore,Disneyland_HongKong
461334873,2,2017-2,Singapore,Disneyland_HongKong
461308650,5,2017-2,Australia,Disneyland_HongKong
461270787,4,2017-2,Canada,Disneyland_HongKong
461266294,5,2016-8,Indonesia,Disneyland_HongKong
461156148,5,2017-2,Thailand,Disneyland_HongKong
461139420,4,2017-2,Singapore,Disneyland_HongKong
461127969,3,2017-2,United Kingdom,Disneyland_HongKong
461123271,5,2017-2,Hong Kong,Disneyland_HongKong
461068825,5,2017-2,Malaysia,Disneyland_HongKong
461040681,5,2017-2,Singapore,Disneyland_HongKong
460918603,3,2017-2,Japan,Disneyland_HongKong
460892184,5,2017-2,Thailand,Disneyland_HongKong
460545580,4,2017-2,Indonesia,Disneyland_HongKong
460511950,5,2017-2,Philippines,Disneyland_HongKong
460356086,5,2016-3,Philippines,Disneyland_HongKong
460277518,2,2017-2,India,Disneyland_HongKong
460124402,5,2016-8,Kuwait,Disneyland_HongKong
460063535,5,2016-3,India,Disneyland_HongKong
459925278,5,2017-1,Hong Kong,Disneyland_HongKong
459889226,4,2016-9,Malaysia,Disneyland_HongKong
459881300,5,2016-3,Philippines,Disneyland_HongKong
459858962,2,2017-2,Canada,Disneyland_HongKong
459741177,5,2017-1,Philippines,Disneyland_HongKong
459601760,4,2016-12,Malaysia,Disneyland_HongKong
459561003,4,2017-2,Hong Kong,Disneyland_HongKong
459518682,5,2017-1,India,Disneyland_HongKong
459508758,5,2016-12,Philippines,Disneyland_HongKong
459499473,5,2016-12,Hong Kong,Disneyland_HongKong
459494956,5,2017-1,Australia,Disneyland_HongKong
459483861,2,2016-12,Singapore,Disneyland_HongKong
459481970,3,2016-3,Hong Kong,Disneyland_HongKong
459477169,4,2017-2,Singapore,Disneyland_HongKong
459460063,4,2017-1,Philippines,Disneyland_HongKong
459116075,3,2017-2,Uruguay,Disneyland_HongKong
459018481,4,2017-1,United States,Disneyland_HongKong
458964471,5,2017-1,Australia,Disneyland_HongKong
458955642,5,2016-12,Hong Kong,Disneyland_HongKong
458815455,5,2017-2,United States,Disneyland_HongKong
458785876,3,2017-2,Hong Kong,Disneyland_HongKong
458729672,5,2017-2,United Kingdom,Disneyland_HongKong
458693688,5,2016-12,Mauritius,Disneyland_HongKong
458628869,3,2017-2,Hong Kong,Disneyland_HongKong
458439009,5,2017-2,Philippines,Disneyland_HongKong
458403607,5,2016-11,Philippines,Disneyland_HongKong
458289389,4,2016-7,India,Disneyland_HongKong
458259059,5,2016-11,Philippines,Disneyland_HongKong
458200586,5,2017-2,Australia,Disneyland_HongKong
458197215,5,2016-10,India,Disneyland_HongKong
457959342,5,2017-1,Philippines,Disneyland_HongKong
457801161,5,2016-3,India,Disneyland_HongKong
457765689,4,2016-3,Vietnam,Disneyland_HongKong
457751196,4,2017-2,Philippines,Disneyland_HongKong
457716578,4,2017-2,China,Disneyland_HongKong
457696129,5,2017-2,Australia,Disneyland_HongKong
457605654,2,2017-1,Philippines,Disneyland_HongKong
457507244,4,2017-1,United States,Disneyland_HongKong
457488884,4,2016-7,United Arab Emirates,Disneyland_HongKong
457487872,4,2016-6,United Kingdom,Disneyland_HongKong
457478747,5,2016-12,China,Disneyland_HongKong
457321293,5,2017-2,Singapore,Disneyland_HongKong
457068506,5,2017-2,Australia,Disneyland_HongKong
457048840,4,2017-1,Philippines,Disneyland_HongKong
457031885,4,2017-1,United States,Disneyland_HongKong
456879595,4,2017-2,Australia,Disneyland_HongKong
456820319,5,2017-1,Indonesia,Disneyland_HongKong
456812406,4,2016-10,Philippines,Disneyland_HongKong
456749663,5,2016-5,Saudi Arabia,Disneyland_HongKong
456718339,4,2017-1,Canada,Disneyland_HongKong
456685669,5,2016-10,India,Disneyland_HongKong
456665696,4,2017-2,Indonesia,Disneyland_HongKong
456662796,5,2016-12,Saudi Arabia,Disneyland_HongKong
456626827,3,2017-1,Singapore,Disneyland_HongKong
456610458,1,2017-2,Mongolia,Disneyland_HongKong
456609455,5,2016-3,China,Disneyland_HongKong
456592436,4,2016-12,Hong Kong,Disneyland_HongKong
456189662,5,2017-1,United Arab Emirates,Disneyland_HongKong
456094580,5,2017-1,Hong Kong,Disneyland_HongKong
455927827,5,2017-1,India,Disneyland_HongKong
455883516,5,2017-1,Singapore,Disneyland_HongKong
455827863,5,2016-3,India,Disneyland_HongKong
455795396,2,2016-9,Netherlands,Disneyland_HongKong
455787304,4,2017-1,Singapore,Disneyland_HongKong
455754498,5,2016-12,Sri Lanka,Disneyland_HongKong
455749202,5,2017-1,Australia,Disneyland_HongKong
455675907,4,2017-1,United States,Disneyland_HongKong
455551136,3,2017-1,Germany,Disneyland_HongKong
455511806,4,2016-3,Australia,Disneyland_HongKong
455420823,5,2016-9,Singapore,Disneyland_HongKong
455359459,4,2017-1,China,Disneyland_HongKong
455356869,5,2017-1,Australia,Disneyland_HongKong
455318888,5,2017-1,Australia,Disneyland_HongKong
455237345,5,2016-10,United States,Disneyland_HongKong
455099287,5,2017-1,Norway,Disneyland_HongKong
455086508,5,2016-10,New Zealand,Disneyland_HongKong
454836394,5,2017-1,India,Disneyland_HongKong
454829794,5,2016-12,United States,Disneyland_HongKong
454824640,5,2017-1,United Kingdom,Disneyland_HongKong
454645750,5,2017-1,Australia,Disneyland_HongKong
454603668,4,2016-12,Philippines,Disneyland_HongKong
454391249,5,2017-1,United States,Disneyland_HongKong
454226822,3,2017-1,Australia,Disneyland_HongKong
454184230,5,2017-1,India,Disneyland_HongKong
454159705,4,2017-1,Maldives,Disneyland_HongKong
454011398,5,2016-8,China,Disneyland_HongKong
453971408,3,2017-1,United Kingdom,Disneyland_HongKong
453954164,5,2016-11,Indonesia,Disneyland_HongKong
453818219,5,2017-1,Malaysia,Disneyland_HongKong
453580490,4,2017-1,Australia,Disneyland_HongKong
453535218,4,2017-1,Australia,Disneyland_HongKong
453494029,5,2016-12,Australia,Disneyland_HongKong
453488756,5,2016-11,Philippines,Disneyland_HongKong
453476972,5,2016-12,Philippines,Disneyland_HongKong
453468731,5,2017-1,Philippines,Disneyland_HongKong
453468674,3,2016-11,United States,Disneyland_HongKong
453296446,3,2016-6,Philippines,Disneyland_HongKong
453294358,5,2016-6,India,Disneyland_HongKong
453271741,4,2017-1,Australia,Disneyland_HongKong
453266468,5,2016-12,Philippines,Disneyland_HongKong
453262002,3,2016-6,Indonesia,Disneyland_HongKong
453238431,5,2017-1,India,Disneyland_HongKong
453216491,5,2017-1,Australia,Disneyland_HongKong
453078313,5,2016-7,Philippines,Disneyland_HongKong
452958125,4,2016-6,United Kingdom,Disneyland_HongKong
452950320,5,2017-1,United States,Disneyland_HongKong
452936672,5,2017-1,Indonesia,Disneyland_HongKong
452911255,5,2017-1,New Zealand,Disneyland_HongKong
452901443,5,2016-12,Canada,Disneyland_HongKong
452873405,5,2017-1,United States,Disneyland_HongKong
452833427,5,2016-11,Australia,Disneyland_HongKong
452636125,5,2017-1,Philippines,Disneyland_HongKong
452586893,5,2017-1,Philippines,Disneyland_HongKong
452584944,5,2016-12,Hong Kong,Disneyland_HongKong
452521926,5,2016-12,Australia,Disneyland_HongKong
452519155,5,2017-1,Australia,Disneyland_HongKong
452485258,4,2017-1,South Korea,Disneyland_HongKong
452338062,3,2017-1,Germany,Disneyland_HongKong
452236934,1,2016-12,Hong Kong,Disneyland_HongKong
452167380,5,2017-1,United States,Disneyland_HongKong
452071275,5,2017-1,Australia,Disneyland_HongKong
452052197,4,2017-1,Australia,Disneyland_HongKong
452045557,4,2017-1,India,Disneyland_HongKong
452007262,5,2017-1,New Zealand,Disneyland_HongKong
451988494,4,2017-1,Australia,Disneyland_HongKong
451850086,4,2017-1,Singapore,Disneyland_HongKong
451846267,3,2016-2,Italy,Disneyland_HongKong
451818193,5,2016-12,Malaysia,Disneyland_HongKong
451555425,4,2017-1,Australia,Disneyland_HongKong
451511971,3,2017-1,United States,Disneyland_HongKong
451441051,5,2017-1,Singapore,Disneyland_HongKong
451409085,5,2017-1,United States,Disneyland_HongKong
451403546,4,2017-1,United States,Disneyland_HongKong
451373797,5,2016-10,India,Disneyland_HongKong
451369206,5,2016-11,Philippines,Disneyland_HongKong
451360966,5,2016-8,Singapore,Disneyland_HongKong
451342866,3,2016-12,Indonesia,Disneyland_HongKong
451340718,4,2016-2,New Zealand,Disneyland_HongKong
451294230,5,2016-12,United Kingdom,Disneyland_HongKong
451157860,3,2017-1,Australia,Disneyland_HongKong
451116713,5,2017-1,New Zealand,Disneyland_HongKong
451113245,4,2017-1,India,Disneyland_HongKong
451110702,5,2016-12,India,Disneyland_HongKong
451100450,4,2017-1,Singapore,Disneyland_HongKong
451014514,5,2017-1,United States,Disneyland_HongKong
450945851,5,2016-12,India,Disneyland_HongKong
450747894,5,2016-12,Singapore,Disneyland_HongKong
450737628,5,2016-10,Indonesia,Disneyland_HongKong
450727761,5,2017-1,Malaysia,Disneyland_HongKong
450695623,4,2017-1,Singapore,Disneyland_HongKong
450677180,5,2017-1,India,Disneyland_HongKong
450617480,5,2016-10,United States,Disneyland_HongKong
450615674,5,2017-1,India,Disneyland_HongKong
450582527,5,2017-1,United Arab Emirates,Disneyland_HongKong
450577855,5,2016-12,Philippines,Disneyland_HongKong
450543869,5,2017-1,Australia,Disneyland_HongKong
450376516,3,2016-12,United Arab Emirates,Disneyland_HongKong
450336191,4,2016-12,United States,Disneyland_HongKong
450283701,4,2016-4,New Zealand,Disneyland_HongKong
450198847,5,2016-12,Philippines,Disneyland_HongKong
450174414,3,2016-12,Hong Kong,Disneyland_HongKong
450161015,4,2016-12,Australia,Disneyland_HongKong
450102571,4,2017-1,United Arab Emirates,Disneyland_HongKong
450084338,4,2016-12,Spain,Disneyland_HongKong
449880464,4,2017-1,Canada,Disneyland_HongKong
449851619,4,2017-1,United Kingdom,Disneyland_HongKong
449804083,5,2016-12,India,Disneyland_HongKong
449798423,4,2017-1,Indonesia,Disneyland_HongKong
449769320,5,2017-1,Australia,Disneyland_HongKong
449730642,5,2017-1,Thailand,Disneyland_HongKong
449654704,5,2017-1,United Kingdom,Disneyland_HongKong
449512824,5,2016-9,Indonesia,Disneyland_HongKong
449498221,3,2016-12,Philippines,Disneyland_HongKong
449465388,5,2016-10,Hong Kong,Disneyland_HongKong
449460089,4,2016-12,Indonesia,Disneyland_HongKong
449448430,5,2017-1,Australia,Disneyland_HongKong
449433793,5,2016-5,Indonesia,Disneyland_HongKong
449259960,3,2017-1,Saudi Arabia,Disneyland_HongKong
449256267,5,2016-12,India,Disneyland_HongKong
449229291,5,2016-12,United Arab Emirates,Disneyland_HongKong
449172452,2,2016-12,Switzerland,Disneyland_HongKong
449159556,5,2016-12,United Kingdom,Disneyland_HongKong
449085732,4,2016-2,Singapore,Disneyland_HongKong
449042355,4,2016-12,Australia,Disneyland_HongKong
448950991,5,2016-6,United States,Disneyland_HongKong
448892702,4,2016-12,United Kingdom,Disneyland_HongKong
448889595,4,2016-12,Zimbabwe,Disneyland_HongKong
448810382,5,2017-1,India,Disneyland_HongKong
448782288,4,2016-12,Indonesia,Disneyland_HongKong
448781071,4,2016-12,Philippines,Disneyland_HongKong
448777724,4,2016-12,South Africa,Disneyland_HongKong
448727510,5,2016-12,Malaysia,Disneyland_HongKong
448725272,3,2016-12,Malaysia,Disneyland_HongKong
448592295,5,2016-3,Ireland,Disneyland_HongKong
448515268,5,2017-1,Australia,Disneyland_HongKong
448468763,5,2016-12,Germany,Disneyland_HongKong
448414552,4,2016-12,Australia,Disneyland_HongKong
448400394,5,2016-12,India,Disneyland_HongKong
448283301,5,2016-12,United Kingdom,Disneyland_HongKong
448273183,4,2017-1,United States,Disneyland_HongKong
448272606,5,2016-12,United Arab Emirates,Disneyland_HongKong
448264170,4,2016-10,Philippines,Disneyland_HongKong
448261753,3,2016-5,Hong Kong,Disneyland_HongKong
448249285,3,2016-12,Canada,Disneyland_HongKong
448244253,3,2016-12,Singapore,Disneyland_HongKong
448242186,3,2016-12,Malaysia,Disneyland_HongKong
448230588,3,2017-1,Australia,Disneyland_HongKong
448202899,5,2016-10,United Kingdom,Disneyland_HongKong
448181300,4,2017-1,Australia,Disneyland_HongKong
448137531,3,2016-7,Canada,Disneyland_HongKong
448076115,5,2016-12,Macau,Disneyland_HongKong
448047635,5,2016-12,Philippines,Disneyland_HongKong
448029074,1,2016-1,Philippines,Disneyland_HongKong
448011336,5,2016-12,Malaysia,Disneyland_HongKong
447973308,3,2016-12,Philippines,Disneyland_HongKong
447956576,5,2016-11,China,Disneyland_HongKong
447945298,5,2016-12,Singapore,Disneyland_HongKong
447943570,5,2016-12,Philippines,Disneyland_HongKong
